  3.575609E+00  1.000000E+00 -6.682718E-01  2.713525E-05  6.740714E-01  1.336659E+00  1.342485E+00
  3.648444E+00  1.000000E+00 -6.683532E-01  2.768023E-05  6.741203E-01  1.336826E+00  1.342620E+00
  3.721280E+00  1.000000E+00 -6.684369E-01  2.731036E-05  6.741689E-01  1.336996E+00  1.342755E+00
  3.794115E+00  1.000000E+00 -6.685218E-01  2.690407E-05  6.742129E-01  1.337169E+00  1.342887E+00
  3.866951E+00  1.000000E+00 -6.686106E-01  2.662339E-05  6.742543E-01  1.337350E+00  1.343020E+00
  3.939786E+00  1.000000E+00 -6.687022E-01  2.643227E-05  6.742931E-01  1.337537E+00  1.343154E+00
  4.012622E+00  1.000000E+00 -6.687931E-01  2.625934E-05  6.743279E-01  1.337722E+00  1.343283E+00
  4.084746E+00  1.000000E+00 -6.688896E-01  2.728669E-05  6.743572E-01  1.337919E+00  1.343414E+00
  4.156869E+00  1.000000E+00 -6.689856E-01  2.715066E-05  6.743888E-01  1.338114E+00  1.343545E+00
  4.228993E+00  1.000000E+00 -6.690818E-01  2.694449E-05  6.744183E-01  1.338310E+00  1.343673E+00
  4.301116E+00  1.000000E+00 -6.691795E-01  2.685563E-05  6.744469E-01  1.338509E+00  1.343803E+00
  4.373240E+00  1.000000E+00 -6.692784E-01  2.685377E-05  6.744751E-01  1.338710E+00  1.343933E+00
  4.445363E+00  1.000000E+00 -6.693750E-01  2.686409E-05  6.745016E-01  1.338906E+00  1.344060E+00
  4.516579E+00  1.000000E+00 -6.694756E-01  2.841648E-05  6.745233E-01  1.339112E+00  1.344188E+00
  4.587794E+00  1.000000E+00 -6.695736E-01  2.842765E-05  6.745503E-01  1.339310E+00  1.344315E+00
  4.659010E+00  1.000000E+00 -6.696702E-01  2.832852E-05  6.745771E-01  1.339507E+00  1.344442E+00
  4.730225E+00  1.000000E+00 -6.697666E-01  2.834336E-05  6.746048E-01  1.339703E+00  1.344569E+00
  4.801441E+00  1.000000E+00 -6.698622E-01  2.844214E-05  6.746337E-01  1.339897E+00  1.344697E+00
  4.872656E+00  1.000000E+00 -6.699545E-01  2.853639E-05  6.746627E-01  1.340085E+00  1.344822E+00
  4.942584E+00  1.000000E+00 -6.700509E-01  3.086579E-05  6.746864E-01  1.340283E+00  1.344949E+00
  5.012512E+00  1.000000E+00 -6.701421E-01  3.092273E-05  6.747187E-01  1.340468E+00  1.345075E+00
  5.082440E+00  1.000000E+00 -6.702301E-01  3.081093E-05  6.747521E-01  1.340647E+00  1.345199E+00
  5.152367E+00  1.000000E+00 -6.703163E-01  3.081719E-05  6.747873E-01  1.340822E+00  1.345324E+00
  5.222295E+00  1.000000E+00 -6.704001E-01  3.092386E-05  6.748246E-01  1.340993E+00  1.345448E+00
  5.292223E+00  1.000000E+00 -6.704796E-01  3.103491E-05  6.748632E-01  1.341156E+00  1.345570E+00
  5.359543E+00  1.000000E+00 -6.705674E-01  3.590485E-05  6.748896E-01  1.341337E+00  1.345695E+00
  5.426864E+00  1.000000E+00 -6.706452E-01  3.602415E-05  6.749320E-01  1.341494E+00  1.345817E+00
  5.494184E+00  1.000000E+00 -6.707189E-01  3.570933E-05  6.749763E-01  1.341643E+00  1.345936E+00
  5.561505E+00  1.000000E+00 -6.707900E-01  3.557881E-05  6.750226E-01  1.341788E+00  1.346056E+00
  5.628825E+00  1.000000E+00 -6.708582E-01  3.564049E-05  6.750716E-01  1.341928E+00  1.346177E+00
  5.696145E+00  1.000000E+00 -6.709218E-01  3.571812E-05  6.751225E-01  1.342058E+00  1.346295E+00
  5.760110E+00  1.000000E+00 -6.709968E-01  4.227077E-05  6.751569E-01  1.342214E+00  1.346417E+00
  5.824074E+00  1.000000E+00 -6.710598E-01  4.266763E-05  6.752103E-01  1.342342E+00  1.346535E+00
  5.888038E+00  1.000000E+00 -6.711183E-01  4.225239E-05  6.752665E-01  1.342460E+00  1.346651E+00
  5.952002E+00  1.000000E+00 -6.711740E-01  4.201095E-05  6.753247E-01  1.342574E+00  1.346767E+00
  6.015966E+00  1.000000E+00 -6.712269E-01  4.201311E-05  6.753855E-01  1.342683E+00  1.346883E+00
  6.079931E+00  1.000000E+00 -6.712754E-01  4.205694E-05  6.754484E-01  1.342783E+00  1.346998E+00
  6.140254E+00  1.000000E+00 -6.713369E-01  4.953130E-05  6.754927E-01  1.342912E+00  1.347117E+00
  6.200578E+00  1.000000E+00 -6.713864E-01  5.031676E-05  6.755562E-01  1.343012E+00  1.347233E+00
  6.260901E+00  1.000000E+00 -6.714312E-01  4.996111E-05  6.756233E-01  1.343104E+00  1.347346E+00
  6.321225E+00  1.000000E+00 -6.714733E-01  4.970379E-05  6.756924E-01  1.343190E+00  1.347459E+00
  6.381548E+00  1.000000E+00 -6.715125E-01  4.962780E-05  6.757636E-01  1.343271E+00  1.347571E+00
  6.441872E+00  1.000000E+00 -6.715482E-01  4.966517E-05  6.758370E-01  1.343345E+00  1.347684E+00
  6.498494E+00  1.000000E+00 -6.715978E-01  5.759010E-05  6.758908E-01  1.343451E+00  1.347801E+00
  6.555116E+00  1.000000E+00 -6.716360E-01  5.880818E-05  6.759625E-01  1.343529E+00  1.347914E+00
  6.611737E+00  1.000000E+00 -6.716700E-01  5.864936E-05  6.760384E-01  1.343599E+00  1.348026E+00
  6.668359E+00  1.000000E+00 -6.717014E-01  5.838200E-05  6.761161E-01  1.343664E+00  1.348137E+00
  6.724981E+00  1.000000E+00 -6.717306E-01  5.829591E-05  6.761957E-01  1.343725E+00  1.348248E+00
  6.781603E+00  1.000000E+00 -6.717565E-01  5.835174E-05  6.762769E-01  1.343780E+00  1.348358E+00
  6.835767E+00  1.000000E+00 -6.717913E-01  6.381528E-05  6.763453E-01  1.343854E+00  1.348472E+00
  6.889930E+00  1.000000E+00 -6.718181E-01  6.493701E-05  6.764256E-01  1.343911E+00  1.348583E+00
  6.944094E+00  1.000000E+00 -6.718413E-01  6.498566E-05  6.765093E-01  1.343960E+00  1.348693E+00
  6.998258E+00  1.000000E+00 -6.718621E-01  6.491717E-05  6.765947E-01  1.344004E+00  1.348801E+00
  7.052421E+00  1.000000E+00 -6.718808E-01  6.498152E-05  6.766817E-01  1.344044E+00  1.348910E+00
  7.106585E+00  1.000000E+00 -6.718972E-01  6.511693E-05  6.767701E-01  1.344081E+00  1.349019E+00
  7.156850E+00  1.000000E+00 -6.719296E-01  7.393309E-05  6.768366E-01  1.344153E+00  1.349133E+00
  7.207115E+00  1.000000E+00 -6.719524E-01  7.621092E-05  6.769189E-01  1.344201E+00  1.349243E+00
  7.257380E+00  1.000000E+00 -6.719710E-01  7.655718E-05  6.770055E-01  1.344240E+00  1.349351E+00
  7.307645E+00  1.000000E+00 -6.719871E-01  7.637150E-05  6.770939E-01  1.344275E+00  1.349458E+00
  7.357910E+00  1.000000E+00 -6.720017E-01  7.588196E-05  6.771838E-01  1.344307E+00  1.349564E+00
  7.408175E+00  1.000000E+00 -6.720141E-01  7.543609E-05  6.772749E-01  1.344335E+00  1.349671E+00
  7.460174E+00  1.000000E+00 -6.720157E-01  7.103531E-05  6.773785E-01  1.344340E+00  1.349774E+00
  7.512173E+00  1.000000E+00 -6.720193E-01  7.008654E-05  6.774768E-01  1.344352E+00  1.349879E+00
  7.564173E+00  1.000000E+00 -6.720218E-01  7.004887E-05  6.775750E-01  1.344361E+00  1.349985E+00
  7.616172E+00  1.000000E+00 -6.720228E-01  7.024463E-05  6.776744E-01  1.344368E+00  1.350090E+00
  7.668171E+00  1.000000E+00 -6.720231E-01  7.048009E-05  6.777751E-01  1.344374E+00  1.350196E+00
  7.720171E+00  1.000000E+00 -6.720222E-01  7.067287E-05  6.778765E-01  1.344377E+00  1.350302E+00
  7.781522E+00  1.000000E+00 -6.719696E-01  4.946009E-05  6.780445E-01  1.344269E+00  1.350393E+00
  7.842874E+00  1.000000E+00 -6.719415E-01  4.829604E-05  6.781667E-01  1.344223E+00  1.350497E+00
  7.904225E+00  1.000000E+00 -6.719161E-01  4.966214E-05  6.782862E-01  1.344185E+00  1.350604E+00
  7.965576E+00  1.000000E+00 -6.718919E-01  5.066126E-05  6.784077E-01  1.344147E+00  1.350713E+00
